Key,transaction_date,subscription_id,user_id,subscription_start,subscription_end,subscription_status,provider,service,Charge,transcationstatus,Active
43312230053975,2018/07/31,230053975,24732608,2018/07/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43312230107034,2018/07/31,230107034,10894081,2018/07/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43312230001721,2018/07/31,230001721,19921132,2018/07/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43312230172520,2018/07/31,230172520,24512111,2018/07/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43312230016255,2018/07/31,230016255,10982760,2018/07/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43312230043865,2018/07/31,230043865,18838053,2018/07/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43312230237705,2018/07/31,230237705,31388157,2018/07/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43312230062070,2018/07/31,230062070,11453484,2018/07/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43313230261667,2018/08/01,230261667,35419046,2018/08/01,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43308228849068,2018/07/27,228849068,10589729,2018/07/27,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43313230328486,2018/08/01,230328486,37779239,2018/08/01,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43313230586922,2018/08/01,230586922,22398534,2018/08/01,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43313230549289,2018/08/01,230549289,36607205,2018/08/01,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43314230669392,2018/08/02,230669392,19890117,2018/08/02,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43314230748201,2018/08/02,230748201,20960442,2018/08/02,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43314230671531,2018/08/02,230671531,37821450,2018/08/02,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43315230928393,2018/08/03,230928393,37867364,2018/08/03,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43315230889575,2018/08/03,230889575,11013081,2018/08/03,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43316231362021,2018/08/04,231362021,37936816,2018/08/04,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43317231425152,2018/08/05,231425152,23869763,2018/08/05,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43318231754368,2018/08/06,231754368,26368725,2018/08/06,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43318231815496,2018/08/06,231815496,26401498,2018/08/06,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43319231929269,2018/08/07,231929269,23942204,2018/08/07,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43322232814362,2018/08/10,232814362,11098651,2018/08/10,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43329234624026,2018/08/17,234624026,30934691,2018/08/17,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43330235094399,2018/08/18,235094399,33123218,2018/08/18,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43330235060589,2018/08/18,235060589,927215,2018/08/18,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43330234903678,2018/08/18,234903678,23782422,2018/08/18,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43331235172621,2018/08/19,235172621,38479176,2018/08/19,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43332235547937,2018/08/20,235547937,10293618,2018/08/20,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43335236378243,2018/08/23,236378243,38609832,2018/08/23,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43343239304307,2018/08/31,239304307,13798616,2018/08/31,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43343239316300,2018/08/31,239316300,2006110,2018/08/31,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43347240364692,2018/09/04,240364692,39050316,2018/09/04,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43348240619487,2018/09/05,240619487,39092094,2018/09/05,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43349240971649,2018/09/06,240971649,39132799,2018/09/06,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43355243110612,2018/09/12,243110612,34011128,2018/09/12,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43355242956324,2018/09/12,242956324,39330145,2018/09/12,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43355243039732,2018/09/12,243039732,8799434,2018/09/12,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43355243026027,2018/09/12,243026027,29724218,2018/09/12,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43356243230220,2018/09/13,243230220,10434878,2018/09/13,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43357243693057,2018/09/14,243693057,17218820,2018/09/14,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43357243600736,2018/09/14,243600736,35190500,2018/09/14,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43359244087942,2018/09/16,244087942,5986783,2018/09/16,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43360244417894,2018/09/17,244417894,38481462,2018/09/17,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43361244956354,2018/09/18,244956354,39517796,2018/09/18,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43364245692158,2018/09/21,245692158,39593028,2018/09/21,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43366246365672,2018/09/23,246365672,39670503,2018/09/23,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43368246743965,2018/09/25,246743965,39738549,2018/09/25,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43369247026954,2018/09/26,247026954,39768876,2018/09/26,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43369246848160,2018/09/26,246848160,11473361,2018/09/26,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43370247568346,2018/09/27,247568346,39838686,2018/09/27,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43370247485576,2018/09/27,247485576,4334552,2018/09/27,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43371247865572,2018/09/28,247865572,5061296,2018/09/28,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43377249424402,2018/10/04,249424402,22400864,2018/10/04,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43385251879476,2018/10/12,251879476,23776870,2018/10/12,,Active,Provider B,GOT Spoilers,#N/A,#N/A,#NUM!
43392254388892,2018/10/19,254388892,2338846,2018/10/19,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43392254236455,2018/10/19,254236455,40704831,2018/10/19,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43394254885392,2018/10/21,254885392,40795578,2018/10/21,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43395255326550,2018/10/22,255326550,40838806,2018/10/22,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43396255755619,2018/10/23,255755619,40876350,2018/10/23,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43398256083024,2018/10/25,256083024,32542352,2018/10/25,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43398256118023,2018/10/25,256118023,17287189,2018/10/25,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43400256867046,2018/10/27,256867046,41035842,2018/10/27,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43400256800369,2018/10/27,256800369,41023378,2018/10/27,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43400256878138,2018/10/27,256878138,24464766,2018/10/27,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43403257572948,2018/10/30,257572948,41106835,2018/10/30,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43403257797216,2018/10/30,257797216,2008498,2018/10/30,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43405258203140,2018/11/01,258203140,41217843,2018/11/01,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43413260434764,2018/11/09,260434764,39615482,2018/11/09,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43413260501311,2018/11/09,260501311,41581451,2018/11/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43420262248694,2018/11/16,262248694,41914362,2018/11/16,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43423262961769,2018/11/19,262961769,37748039,2018/11/19,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43425263398414,2018/11/21,263398414,42104531,2018/11/21,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43425263507716,2018/11/21,263507716,31923674,2018/11/21,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43426263750451,2018/11/22,263750451,12809949,2018/11/22,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43426263629798,2018/11/22,263629798,15238740,2018/11/22,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43426263765660,2018/11/22,263765660,42156092,2018/11/22,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43427264104789,2018/11/23,264104789,42203329,2018/11/23,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43427264100763,2018/11/23,264100763,40175931,2018/11/23,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43428264181574,2018/11/24,264181574,42215976,2018/11/24,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43430264710946,2018/11/26,264710946,15421276,2018/11/26,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43430264816563,2018/11/26,264816563,42312177,2018/11/26,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43431265018831,2018/11/27,265018831,42088207,2018/11/27,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43431264949732,2018/11/27,264949732,18629230,2018/11/27,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43432265331452,2018/11/28,265331452,42392252,2018/11/28,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43432265156796,2018/11/28,265156796,42342347,2018/11/28,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43432265197546,2018/11/28,265197546,25336108,2018/11/28,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43434265661082,2018/11/30,265661082,11165352,2018/11/30,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43435265903042,2018/12/01,265903042,16989475,2018/12/01,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43435265853229,2018/12/01,265853229,25299034,2018/12/01,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43436266101423,2018/12/02,266101423,42505587,2018/12/02,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43438266529192,2018/12/04,266529192,16111235,2018/12/04,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43439266744120,2018/12/05,266744120,26474830,2018/12/05,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43443268044805,2018/12/09,268044805,2108369,2018/12/09,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43443267835593,2018/12/09,267835593,42779669,2018/12/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43444268141018,2018/12/10,268141018,21727347,2018/12/10,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43447269235611,2018/12/13,269235611,42937908,2018/12/13,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43448269474379,2018/12/14,269474379,42970619,2018/12/14,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43449269816525,2018/12/15,269816525,9977365,2018/12/15,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43449270006113,2018/12/15,270006113,12064266,2018/12/15,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43451270466255,2018/12/17,270466255,16564230,2018/12/17,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43454271418576,2018/12/20,271418576,43258934,2018/12/20,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43455271796812,2018/12/21,271796812,6528502,2018/12/21,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43459272700248,2018/12/25,272700248,43479990,2018/12/25,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43461273085276,2018/12/27,273085276,43536207,2018/12/27,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43461273210619,2018/12/27,273210619,34585946,2018/12/27,,Active,Provider B,Cooking Recipes,#N/A,#N/A,#NUM!
43465274230797,2018/12/31,274230797,32612059,2018/12/31,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43465274235398,2018/12/31,274235398,5304269,2018/12/31,,Active,Provider A,Cooking Recipes,#N/A,#N/A,#NUM!
43160191741025,2018/03/01,191741025,16101034,2018/03/01,,Active,Provider A,GOT Spoilers,#N/A,#N/A,#NUM!
43160191691385,2018/03/01,191691385,13041178,2018/03/01,,Active,Provider B,GOT Spoilers,#N/A,#N/A,#NUM!
43467274952422,2019/01/02,274952422,43793444,2019/01/02,,Active,Provider C,Cooking Recipes,300,Success,#NUM!
43467274970958,2019/01/02,274970958,43796840,2019/01/02,,Active,Provider A,Pokemon-Go Locations,200,Success,#NUM!
43160191666615,2018/03/01,191666615,31308197,2018/03/01,,Active,Provider A,GOT Spoilers,#N/A,#N/A,#NUM!
43160191690270,2018/03/01,191690270,31313136,2018/03/01,,Active,Provider A,Cooking Recipes,#N/A,#N/A,#NUM!
43161191976568,2018/03/02,191976568,23234295,2018/03/02,,Active,Provider B,GOT Spoilers,#N/A,#N/A,#NUM!
43470275724152,2019/01/05,275724152,39471332,2019/01/05,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43161191914974,2018/03/02,191914974,31358678,2018/03/02,,Active,Provider A,GOT Spoilers,#N/A,#N/A,#NUM!
43160191682047,2018/03/01,191682047,18388775,2018/03/01,,Active,Provider B,GOT Spoilers,#N/A,#N/A,#NUM!
43161191815799,2018/03/02,191815799,29363278,2018/03/02,,Active,Provider B,GOT Spoilers,#N/A,#N/A,#NUM!
43161191818955,2018/03/02,191818955,11660675,2018/03/02,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43473276867745,2019/01/08,276867745,13909801,2019/01/08,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43140187030960,2018/02/09,187030960,30382283,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43474276998637,2019/01/09,276998637,42731460,2019/01/09,,Active,Provider A,Cooking Recipes,300,Failed,#NUM!
43474277014416,2019/01/09,277014416,31961473,2019/01/09,,Active,Provider A,Cooking Recipes,300,Failed,#NUM!
43474277074488,2019/01/09,277074488,44119613,2019/01/09,,Active,Provider B,Cool Songs,300,Failed,#NUM!
43474277101648,2019/01/09,277101648,3033710,2019/01/09,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43474277061517,2019/01/09,277061517,6312311,2019/01/09,,Active,Provider A,Cool Songs,300,Success,#NUM!
43140187090967,2018/02/09,187090967,17225700,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43140187062551,2018/02/09,187062551,30387291,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43476277508765,2019/01/11,277508765,43144534,2019/01/11,,Active,Provider C,Cooking Recipes,300,Failed,#NUM!
43140187059993,2018/02/09,187059993,20496679,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43113179366628,2018/01/13,179366628,27509458,2018/01/13,,Active,Provider A,Cooking Recipes,#N/A,#N/A,#NUM!
43478277900164,2019/01/13,277900164,44248812,2019/01/13,,Active,Provider B,Cooking Recipes,300,Failed,#NUM!
43140187071335,2018/02/09,187071335,25508449,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43479278162721,2019/01/14,278162721,9630808,2019/01/14,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43479278044357,2019/01/14,278044357,44270156,2019/01/14,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43479278130570,2019/01/14,278130570,44285153,2019/01/14,,Active,Provider B,Cool Songs,300,Failed,#NUM!
43140187042853,2018/02/09,187042853,24944541,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43480278372414,2019/01/15,278372414,44329128,2019/01/15,,Active,Provider C,Cooking Recipes,300,Failed,#NUM!
43480278222873,2019/01/15,278222873,11099651,2019/01/15,,Active,Provider A,Pokemon-Go Locations,200,Success,#NUM!
43140187045540,2018/02/09,187045540,23874974,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43162192213743,2018/03/03,192213743,31415526,2018/03/03,,Active,Provider A,Cooking Recipes,#N/A,#N/A,#NUM!
43481278470185,2019/01/16,278470185,44345626,2019/01/16,,Active,Provider A,Cool Songs,300,Failed,#NUM!
43140187080321,2018/02/09,187080321,24708167,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43162192119143,2018/03/03,192119143,9716311,2018/03/03,,Active,Provider A,Cool Songs,#N/A,#N/A,#NUM!
43482278815133,2019/01/17,278815133,33005107,2019/01/17,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43482278870931,2019/01/17,278870931,44416954,2019/01/17,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43140187049875,2018/02/09,187049875,28837313,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43162192113437,2018/03/03,192113437,4887708,2018/03/03,,Active,Provider A,GOT Spoilers,#N/A,#N/A,#NUM!
43483279103968,2019/01/18,279103968,44456503,2019/01/18,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43140187065312,2018/02/09,187065312,26905739,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43484279213924,2019/01/19,279213924,44474688,2019/01/19,,Active,Provider C,Cooking Recipes,300,Success,#NUM!
4238921849887,2016/01/20,21849887,9256368,2016/01/20,,Active,Provider A,Pokemon-Go Locations,#N/A,#N/A,#NUM!
43485279505827,2019/01/20,279505827,3838994,2019/01/20,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43486279772970,2019/01/21,279772970,26485481,2019/01/21,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43486279838190,2019/01/21,279838190,44574097,2019/01/21,,Active,Provider A,Cool Songs,300,Failed,#NUM!
43487280053714,2019/01/22,280053714,44610813,2019/01/22,,Active,Provider B,Cooking Recipes,300,Failed,#NUM!
43488280226437,2019/01/23,280226437,44639374,2019/01/23,,Active,Provider A,Cool Songs,300,Failed,#NUM!
43488280265959,2019/01/23,280265959,44645872,2019/01/23,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43489280425803,2019/01/24,280425803,43620932,2019/01/24,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43490280989516,2019/01/25,280989516,44756363,2019/01/25,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43490280896511,2019/01/25,280896511,18407540,2019/01/25,,Active,Provider B,Cooking Recipes,300,Failed,#NUM!
43490280945223,2019/01/25,280945223,44749714,2019/01/25,,Active,Provider B,Cooking Recipes,300,Failed,#NUM!
43491281076284,2019/01/26,281076284,9367167,2019/01/26,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43492281585558,2019/01/27,281585558,44820949,2019/01/27,,Active,Provider B,Cooking Recipes,300,Failed,#NUM!
43493282012953,2019/01/28,282012953,35680848,2019/01/28,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43493282123113,2019/01/28,282123113,44333307,2019/01/28,,Active,Provider B,Cooking Recipes,300,Failed,#NUM!
43493282067935,2019/01/28,282067935,44882408,2019/01/28,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43493282048324,2019/01/28,282048324,44878390,2019/01/28,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43494282249600,2019/01/29,282249600,17247836,2019/01/29,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43495282672849,2019/01/30,282672849,45032570,2019/01/30,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43495282540117,2019/01/30,282540117,44992135,2019/01/30,,Active,Provider B,Cool Songs,300,Failed,#NUM!
43495282666961,2019/01/30,282666961,5154977,2019/01/30,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43495282565609,2019/01/30,282565609,45001690,2019/01/30,,Active,Provider A,Pokemon-Go Locations,200,Success,#NUM!
43496282708616,2019/01/31,282708616,2493114,2019/01/31,,Active,Provider A,Pokemon-Go Locations,200,Success,#NUM!
43496282914188,2019/01/31,282914188,43531675,2019/01/31,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43496282817394,2019/01/31,282817394,45064882,2019/01/31,,Active,Provider A,Cool Songs,300,Success,#NUM!
43497283178186,2019/02/01,283178186,39542756,2019/02/01,,Active,Provider B,Cooking Recipes,300,Failed,#NUM!
43134184685911,2018/02/03,184685911,11639828,2018/02/03,,Active,Provider B,Cooking Recipes,#N/A,#N/A,#NUM!
43134184712122,2018/02/03,184712122,24117593,2018/02/03,,Active,Provider B,Cooking Recipes,#N/A,#N/A,#NUM!
43134184752629,2018/02/03,184752629,30076376,2018/02/03,,Active,Provider A,Cooking Recipes,#N/A,#N/A,#NUM!
43499283660483,2019/02/03,283660483,24881461,2019/02/03,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43499283633881,2019/02/03,283633881,45223184,2019/02/03,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43500283835482,2019/02/04,283835482,38672294,2019/02/04,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43501283910733,2019/02/05,283910733,33621525,2019/02/05,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43504284776032,2019/02/08,284776032,25503922,2019/02/08,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43504284666603,2019/02/08,284666603,45432912,2019/02/08,,Active,Provider B,Cool Songs,300,Success,#NUM!
43504284781628,2019/02/08,284781628,5363770,2019/02/08,,Active,Provider B,Cool Songs,300,Success,#NUM!
43140187031693,2018/02/09,187031693,11776108,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43140187012298,2018/02/09,187012298,28894614,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43140187037591,2018/02/09,187037591,16570828,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43505284923534,2019/02/09,284923534,45064471,2019/02/09,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43505285021950,2019/02/09,285021950,45505733,2019/02/09,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43140187063798,2018/02/09,187063798,23581372,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43140186977556,2018/02/09,186977556,30373560,2018/02/09,,Active,Provider B,Cooking Recipes,#N/A,#N/A,#NUM!
43140187031182,2018/02/09,187031182,25398380,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43140187052429,2018/02/09,187052429,30095001,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43140187039280,2018/02/09,187039280,12675766,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43140187045429,2018/02/09,187045429,9682033,2018/02/09,,Active,Provider B,Cool Songs,#N/A,#N/A,#NUM!
43509285632051,2019/02/13,285632051,5118894,2019/02/13,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43144187646510,2018/02/13,187646510,30500718,2018/02/13,,Active,Provider A,GOT Spoilers,#N/A,#N/A,#NUM!
43509285807018,2019/02/13,285807018,8705859,2019/02/13,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43510285920988,2019/02/14,285920988,7399037,2019/02/14,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43510285908087,2019/02/14,285908087,7362746,2019/02/14,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43510285891682,2019/02/14,285891682,34922767,2019/02/14,,Active,Provider A,Cool Songs,300,Success,#NUM!
43511286207305,2019/02/15,286207305,45765786,2019/02/15,,Active,Provider A,Cool Songs,300,Success,#NUM!
43511286150178,2019/02/15,286150178,23348928,2019/02/15,,Active,Provider A,Cool Songs,300,Failed,#NUM!
43512286417783,2019/02/16,286417783,38605799,2019/02/16,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43512286330982,2019/02/16,286330982,35153691,2019/02/16,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43512286442565,2019/02/16,286442565,45817232,2019/02/16,,Active,Provider A,Cool Songs,300,Failed,#NUM!
43512286461458,2019/02/16,286461458,45821596,2019/02/16,,Active,Provider B,Cool Songs,300,Failed,#NUM!
43513286621971,2019/02/17,286621971,45860765,2019/02/17,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43513286646223,2019/02/17,286646223,45867118,2019/02/17,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43515286879169,2019/02/19,286879169,45923000,2019/02/19,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43515287080997,2019/02/19,287080997,45945705,2019/02/19,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43516287444251,2019/02/20,287444251,13323375,2019/02/20,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43516287495305,2019/02/20,287495305,2375214,2019/02/20,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43516287489208,2019/02/20,287489208,11977463,2019/02/20,,Active,Provider A,Cool Songs,300,Failed,#NUM!
43517287791698,2019/02/21,287791698,45994811,2019/02/21,,Active,Provider B,Cool Songs,300,Failed,#NUM!
43518288487379,2019/02/22,288487379,46047328,2019/02/22,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43518288502961,2019/02/22,288502961,46048405,2019/02/22,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43518288839448,2019/02/22,288839448,46079426,2019/02/22,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43519289184288,2019/02/23,289184288,46107975,2019/02/23,,Active,Provider A,Cool Songs,300,Failed,#NUM!
43519289022633,2019/02/23,289022633,46096215,2019/02/23,,Active,Provider B,Cool Songs,300,Failed,#NUM!
43520289510611,2019/02/24,289510611,46136883,2019/02/24,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43521289850200,2019/02/25,289850200,11313793,2019/02/25,,Active,Provider A,Cool Songs,300,Failed,#NUM!
43521289893737,2019/02/25,289893737,45449814,2019/02/25,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
43521289920630,2019/02/25,289920630,45142596,2019/02/25,,Active,Provider A,Pokemon-Go Locations,200,Failed,#NUM!
